match_date,competition_name,home_team,home_score,home_elo,home_tries,home_conversion,home_penalty,home_kick,away_team,away_score,away_elo,away_tries,away_conversion,away_penalty,away_kick
2013-05-04,Premiership Rugby,Saracens,23,2785,3,1,2,0.5,Bath Rugby,14,2624,2,2,0,0.5
2013-05-04,French Top 14,Clermont Auvergne,67,2824,7,7,6,0,Bordeaux Begles,3,2468,0,0,1,0
2013-05-04,French Top 14,Stade Toulousain,57,2716,6,6,5,0,Grenoble,7,2506,1,1,0,0
2013-05-04,French Top 14,Montpellier Herault,50,2660,5,5,5,0,Perpignan,22,2597,1,1,5,0
2013-05-04,French Top 14,Mont-de-Marsan,33,2285,3,3,4,0,Bayonne,36,2581,3,3,5,0
2013-05-04,French Top 14,Racing 92,29,2636,2,2,5,0,Castres Olympique,28,2655,4,4,0,0
2013-05-04,French Top 14,Toulon,43,2749,4,4,5,0,Agen,21,2429,3,3,0,0
2013-05-04,French Top 14,Biarritz Olympique,52,2595,7,7,1,0,Stade Francais Paris,17,2604,2,2,1,0
2013-05-04,Super Rugby Pacific,Highlanders,25,2435,3,2,2,0.5,Sharks,22,2586,3,2,1,0.75
2013-05-04,Super Rugby Pacific,Western Force,11,2358,1,0,2,0.5,Queensland Reds,11,2619,1,0,2,0.5
2013-05-04,Super Rugby Pacific,Southern Kings,10,2448,1,1,1,1,New South Wales Waratahs,72,2500,11,7,1,0.67
2013-05-04,Super Rugby Pacific,Bulls,48,2646,6,6,2,0.89,Hurricanes,14,2557,2,2,0,1
2013-05-04,Rugby World Cup Qualifier,Philippines,20,2525,2,2,2,0,Hong Kong,59,2501,8,8,1,0
2013-05-04,Rugby World Cup Qualifier,Luxembourg,22,2404,1,1,5,0,Slovenia,10,2384,1,1,1,0
2013-05-05,Super Rugby Pacific,Brumbies,23,2593,2,2,3,0.83,Crusaders,30,2680,3,3,3,1
2013-05-10,French Top 14,Stade Toulousain,33,2723,3,3,4,0,Racing 92,19,2629,1,1,4,0
2013-05-10,United Rugby Championship,Ulster,28,2738,3,2,3,0.71,Scarlets,17,2589,2,2,1,0.75
2013-05-10,Super Rugby Pacific,Chiefs,22,2632,1,1,5,1,Western Force,21,2355,2,1,3,0.67
2013-05-10,Super Rugby Pacific,Queensland Reds,32,2627,4,3,2,0.83,Sharks,17,2578,2,2,1,1
2013-05-10,Super Rugby Pacific,Cheetahs,34,2461,3,2,5,0.78,Hurricanes,39,2565,4,2,5,0.78
2013-05-10,Rugby World Cup Qualifier,United Arab Emirates,3,2411,0,0,1,0,Japan,93,2600,12,12,3,0
2013-05-10,Rugby World Cup Qualifier,Korea,62,2471,8,8,2,0,Philippines,19,2507,1,1,4,0
2013-05-11,Premiership Rugby,Leicester Tigers,33,2771,4,2,3,0.56,Harlequins,16,2749,1,1,3,1
2013-05-11,French Top 14,Castres Olympique,25,2664,1,1,6,0,Montpellier Herault,12,2650,0,0,4,0
2013-05-11,United Rugby Championship,Leinster,17,2825,1,0,4,0.57,Glasgow Warriors,15,2650,2,1,1,0.67
2013-05-11,Super Rugby Pacific,Blues,36,2544,6,3,0,0.43,Melbourne Rebels,32,2332,5,2,1,0.38
2013-05-11,Super Rugby Pacific,New South Wales Waratahs,21,2513,2,1,3,0.8,Stormers,15,2628,0,0,5,1
2013-05-11,Super Rugby Pacific,Southern Kings,34,2457,4,4,2,0.86,Highlanders,27,2426,4,2,1,0.5
2013-05-12,Premiership Rugby,Saracens,13,2772,1,1,2,0.75,Northampton Saints,27,2696,3,3,2,0.71
2013-05-17,European Rugby Challenge Cup,Leinster,34,2832,4,4,2,1,Stade Francais Paris,13,2597,1,1,2,1
2013-05-17,Super Rugby Pacific,Hurricanes,12,2557,0,0,4,1,Chiefs,17,2641,1,0,4,0.57
2013-05-17,Super Rugby Pacific,Melbourne Rebels,30,2349,2,3,3,0.86,Stormers,21,2612,3,3,0,1
2013-05-17,Super Rugby Pacific,Western Force,13,2351,1,1,2,0.75,Sharks,23,2582,2,2,3,0.71
2013-05-17,Rugby World Cup Qualifier,Korea,43,2487,4,4,5,0,Hong Kong,22,2485,1,1,5,0
2013-05-18,European Rugby Champions Cup,Clermont Auvergne,15,2812,2,1,1,0.67,Toulon,16,2761,1,1,3,1
2013-05-18,Super Rugby Pacific,Crusaders,23,2689,2,2,3,0.83,Blues,3,2535,0,0,1,1
2013-05-18,Super Rugby Pacific,New South Wales Waratahs,28,2525,3,2,3,0.71,Brumbies,22,2581,2,0,4,0.67
2013-05-18,Super Rugby Pacific,Bulls,35,2653,4,3,3,0.75,Highlanders,18,2420,2,1,2,0.75
2013-05-18,Super Rugby Pacific,Cheetahs,27,2475,2,1,5,0.86,Queensland Reds,13,2613,1,1,2,1
2013-05-18,Rugby World Cup Qualifier,Philippines,24,2518,3,3,1,0,United Arab Emirates,8,2401,1,0,1,0
2013-05-24,French Top 14,Toulon,24,2770,3,3,1,0,Stade Toulousain,9,2715,0,0,3,0
2013-05-24,Super Rugby Pacific,Chiefs,28,2652,3,2,3,0.71,Crusaders,19,2678,1,1,4,1
2013-05-24,Super Rugby Pacific,Melbourne Rebels,24,2363,2,1,4,0.83,New South Wales Waratahs,22,2511,1,1,5,0.86
2013-05-24,IRB Pacific Nations Cup,Canada,16,2482,1,1,3,0,United States of America,9,2396,0,0,3,0
2013-05-24,IRB Pacific Nations Cup,Japan,17,2586,2,2,1,0,Tonga,27,2466,3,3,2,0
2013-05-25,Premiership Rugby,Leicester Tigers,37,2782,4,1,5,0.55,Northampton Saints,17,2684,3,1,0,0.33
2013-05-25,French Top 14,Clermont Auvergne,9,2791,0,0,3,0,Castres Olympique,25,2686,1,1,6,0
2013-05-25,United Rugby Championship,Ulster,18,2730,0,0,6,1,Leinster,24,2839,2,1,4,1
2013-05-25,Super Rugby Pacific,Blues,13,2526,1,1,2,1,Brumbies,20,2590,1,0,5,0.56
2013-05-25,Super Rugby Pacific,Western Force,19,2362,1,1,4,0.71,Highlanders,18,2408,0,0,6,0.86
2013-05-25,Super Rugby Pacific,Southern Kings,22,2448,1,1,5,0.86,Cheetahs,34,2485,4,4,2,1
2013-05-25,Super Rugby Pacific,Stormers,20,2621,1,0,5,0.71,Queensland Reds,15,2603,0,0,5,0.71
2013-05-25,Super Rugby Pacific,Sharks,16,2574,1,1,3,0.67,Bulls,18,2661,0,0,6,0.86
2013-05-31,Super Rugby Pacific,Crusaders,23,2684,2,2,3,0.83,New South Wales Waratahs,22,2506,3,2,1,0.6
2013-05-31,Super Rugby Pacific,Brumbies,30,2599,2,1,6,0.88,Hurricanes,23,2548,2,2,3,0.83
2013-05-31,IRB Pacific Nations Cup,Fiji,22,2529,1,1,5,0,Japan,8,2574,1,0,1,0
2013-06-01,French Top 14,Toulon,14,2757,2,2,0,0,Castres Olympique,19,2698,1,1,4,0
2013-06-01,Super Rugby Pacific,Highlanders,38,2421,4,3,4,0.78,Blues,28,2513,4,4,0,1
2013-06-01,Super Rugby Pacific,Queensland Reds,33,2607,4,2,2,0.57,Melbourne Rebels,20,2359,2,2,2,0.8
2013-06-01,Super Rugby Pacific,Stormers,19,2627,1,1,4,0.83,Southern Kings,11,2442,1,0,2,0.67
2013-06-01,Super Rugby Pacific,Cheetahs,25,2479,3,2,2,0.8,Bulls,30,2667,3,3,3,0.86
2013-06-02,African CAR Championship,Niger,48,2560,6,6,2,0,Benin,0,2401,0,0,0,0
2013-06-02,African CAR Championship,Togo,11,2421,1,0,2,0,Ghana,13,2452,1,1,2,0
2013-06-02,African CAR Championship,Mali,23,2542,2,2,3,0,Burkina Faso,13,2551,1,1,2,0
2013-06-03,Asian 5 Nations - Divisio,Singapore,67,2392,7,7,6,0,India,8,2469,1,0,1,0
2013-06-03,Asian 5 Nations - Divisio,Malaysia,48,2475,6,6,2,0,Iran,10,2480,1,1,1,0
2013-06-04,IRB Pacific Nations Cup,Canada,20,2493,2,2,2,0,Fiji,18,2518,0,0,6,0
2013-06-05,African CAR Championship,Niger,29,2570,2,2,5,0,Ghana,3,2442,0,0,1,0
2013-06-05,African CAR Championship,Togo,8,2414,1,0,1,0,Mali,19,2548,1,1,4,0
2013-06-05,African CAR Championship,Benin,0,2392,0,0,0,0,Burkina Faso,41,2560,5,5,2,0
2013-06-06,Asian 5 Nations - Divisio,India,13,2454,1,1,2,0,Iran,30,2495,3,3,3,0
2013-06-07,Super Rugby Pacific,Brumbies,39,2604,6,3,1,0.57,Melbourne Rebels,17,2353,2,2,1,1
2013-06-07,Asian 5 Nations - Divisio,Malaysia,17,2462,2,2,1,0,Singapore,20,2404,2,2,2,0
2013-06-07,IRB Pacific Nations Cup,Canada,36,2502,3,3,5,0,Tonga,27,2457,3,3,2,0
2013-06-09,Super Rugby Pacific,Western Force,13,2356,2,0,1,0.25,New South Wales Waratahs,28,2512,3,2,3,0.83
2013-06-09,African CAR Championship,Niger,17,2579,2,2,1,0,Mali,14,2539,2,2,0,0
2013-06-09,African CAR Championship,Ghana,6,2432,0,0,2,0,Burkina Faso,28,2571,4,4,0,0
2013-06-09,African CAR Championship,Togo,63,2427,9,9,0,0,Benin,0,2378,0,0,0,0
2013-06-14,IRB Pacific Nations Cup,United States of America,9,2388,0,0,3,0,Tonga,18,2466,0,0,6,0
2013-06-18,IRB Pacific Nations Cup,United States of America,10,2378,1,1,1,0,Fiji,35,2528,5,5,0,0
2013-06-19,IRB Pacific Nations Cup,Japan,16,2582,1,1,3,0,Canada,13,2494,1,1,2,0
2013-06-21,African CAR Championship,Rwanda,22,2450,1,1,5,0,Burundi,0,2406,0,0,0,0
2013-06-22,IRB Pacific Nations Cup,Fiji,34,2536,4,4,2,0,Tonga,21,2458,3,3,0,0
2013-06-22,IRB Pacific Nations Cup,Japan,38,2589,5,5,1,0,United States of America,20,2371,2,2,2,0
2013-06-28,Super Rugby Pacific,Chiefs,34,2659,4,4,2,0.86,Hurricanes,22,2541,3,2,1,0.6
2013-06-29,Super Rugby Pacific,Highlanders,12,2415,2,1,0,0.25,Crusaders,40,2689,4,4,4,1
2013-06-29,Super Rugby Pacific,Sharks,22,2582,3,2,1,0.38,Blues,20,2505,3,1,1,0.5
2013-06-29,Super Rugby Pacific,Bulls,48,2673,6,6,2,0.89,Southern Kings,18,2436,2,1,2,0.75
2013-06-29,Super Rugby Pacific,Stormers,28,2635,3,2,3,0.83,Cheetahs,3,2471,0,0,1,0.5
2013-07-05,Super Rugby Pacific,Crusaders,43,2702,5,3,4,0.78,Chiefs,15,2645,2,1,1,0.67
2013-07-05,Rugby World Cup Qualifier,Cook Islands,38,2523,5,5,1,0,Tahiti,5,2433,1,0,0,0
2013-07-05,Rugby World Cup Qualifier,Papua New Guinea,29,2520,2,2,5,0,Solomon Islands,22,2480,1,1,5,0
2013-07-06,Super Rugby Pacific,Hurricanes,44,2527,5,5,3,1,Highlanders,49,2429,6,5,3,0.89
2013-07-06,Super Rugby Pacific,Cheetahs,34,2487,3,2,5,0.88,Blues,13,2489,1,1,2,0.75
2013-07-06,Super Rugby Pacific,Southern Kings,12,2431,0,0,4,0.8,Stormers,24,2640,2,1,4,0.83
2013-07-06,Super Rugby Pacific,Bulls,20,2680,2,2,2,1,Sharks,19,2575,2,0,3,0.33
2013-07-08,Rugby World Cup Qualifier,Solomon Islands,12,2466,0,0,4,0,Cook Islands,39,2537,3,3,6,0
2013-07-08,Rugby World Cup Qualifier,Papua New Guinea,39,2527,3,3,6,0,Tahiti,32,2426,2,2,6,0
2013-07-09,Rugby World Cup Qualifier,Kenya,52,2521,7,7,1,0,Uganda,11,2499,1,0,2,0
2013-07-09,Rugby World Cup Qualifier,Madagascar,18,2481,0,0,6,0,Zimbabwe,38,2512,5,5,1,0
2013-07-12,Super Rugby Pacific,Crusaders,25,2708,3,2,2,0.8,Hurricanes,17,2522,3,1,0,0.33
2013-07-12,Super Rugby Pacific,Melbourne Rebels,38,2365,6,4,0,0.57,Highlanders,37,2417,4,4,3,1
2013-07-12,Rugby World Cup Qualifier,Solomon Islands,23,2475,2,2,3,0,Tahiti,22,2417,1,1,5,0
2013-07-12,Rugby World Cup Qualifier,Papua New Guinea,31,2517,4,4,1,0,Cook Islands,37,2547,4,4,3,0
2013-07-13,Super Rugby Pacific,Blues,16,2483,1,1,3,1,Chiefs,26,2652,4,0,2,0.33
2013-07-13,Super Rugby Pacific,New South Wales Waratahs,12,2504,2,1,0,0.2,Queensland Reds,14,2615,1,0,3,0.6
2013-07-13,Super Rugby Pacific,Western Force,21,2372,3,3,0,0.5,Brumbies,15,2589,2,1,1,0.67
2013-07-13,Super Rugby Pacific,Sharks,58,2584,9,4,0,0.4,Southern Kings,13,2422,2,0,1,0.33
2013-07-13,Super Rugby Pacific,Stormers,30,2657,3,3,3,1,Bulls,13,2664,1,1,2,1
2013-07-13,Rugby World Cup Qualifier,Kenya,29,2531,2,2,5,0,Zimbabwe,17,2503,2,2,1,0
2013-07-13,Rugby World Cup Qualifier,Madagascar,48,2497,6,6,2,0,Uganda,32,2484,2,2,6,0
2013-07-20,Super Rugby Pacific,Crusaders,38,2718,4,3,4,0.88,Queensland Reds,9,2604,0,0,3,0.75
2013-07-21,Super Rugby Pacific,Brumbies,15,2595,0,0,5,0.71,Cheetahs,13,2480,2,0,1,0.25
2013-07-27,Super Rugby Pacific,Chiefs,20,2663,2,2,2,0.8,Crusaders,19,2707,1,1,4,0.71
2013-07-27,Super Rugby Pacific,Bulls,23,2651,1,0,6,0.75,Brumbies,26,2608,2,2,4,0.86
2013-08-03,Super Rugby Pacific,Chiefs,27,2671,2,1,5,0.67,Brumbies,22,2599,1,1,5,0.75
2013-08-09,Currie Cup,Natal Sharks,30,2681,3,3,3,0,Griquas,32,2512,2,2,6,0
2013-08-10,Currie Cup,Golden Lions,29,2597,3,1,4,0.71,Free State Cheetahs,30,2569,4,2,2,0.67
2013-08-10,Currie Cup,Western Province,24,2630,3,3,1,1,Blue Bulls,24,2597,2,1,4,0.62
2013-08-15,Mitre 10 Cup,Counties Manukau,16,2455,1,1,3,1,Wellington,55,2645,8,6,1,0.78
2013-08-16,French Top 14,Montpellier Herault,22,2652,1,1,5,0,Toulon,22,2756,1,1,5,0
2013-08-16,Currie Cup,Natal Sharks,33,2688,3,3,4,0,Golden Lions,25,2589,1,1,6,0
2013-08-16,Currie Cup,Blue Bulls,15,2605,0,0,5,0,Griquas,9,2505,0,0,3,0
2013-08-16,Mitre 10 Cup,Canterbury,30,2758,4,2,2,0.67,Taranaki,6,2576,0,0,2,1
2013-08-16,Rugby World Cup Qualifier,United States of America,9,2361,0,0,3,0.6,Canada,27,2504,3,4,2,1
2013-08-17,The Rugby Championship,Australia,29,2772,2,2,5,0.88,New Zealand,47,3003,6,4,3,0.78
2013-08-17,The Rugby Championship,South Africa,73,2784,8,8,4,0.92,Argentina,13,2681,1,1,2,1
2013-08-17,French Top 14,Biarritz Olympique,18,2590,0,0,6,0,Clermont Auvergne,22,2796,1,1,5,0
2013-08-17,French Top 14,Bayonne,39,2592,3,3,6,0,Oyonnax,11,2488,1,0,2,0
2013-08-17,French Top 14,Bordeaux Begles,31,2484,4,4,1,0,Stade Toulousain,25,2699,1,1,6,0
2013-08-17,French Top 14,Grenoble,19,2518,1,1,4,0,Stade Francais Paris,16,2585,1,1,3,0
2013-08-17,French Top 14,Racing 92,19,2636,1,1,4,0,Brive,14,2514,2,2,0,0
2013-08-17,French Top 14,Perpignan,26,2610,2,2,4,0,Castres Olympique,23,2686,2,2,3,0
2013-08-17,Currie Cup,Western Province,15,2638,0,0,5,0,Free State Cheetahs,14,2561,2,2,0,0
2013-08-17,Mitre 10 Cup,Hawke's Bay,45,2514,7,5,0,0.71,Manawatu,18,2367,2,1,2,0.75
2013-08-17,Mitre 10 Cup,Southland,15,2461,0,0,5,1,Tasman,25,2387,2,0,5,0.56
2013-08-17,Mitre 10 Cup,Waikato,31,2604,3,2,4,0.75,Northland,22,2371,1,1,5,1
2013-08-18,Mitre 10 Cup,Auckland,27,2628,4,2,1,0.6,North Harbour,20,2309,2,2,2,1
2013-08-18,Mitre 10 Cup,Otago,32,2439,2,2,6,0.89,Bay of Plenty,29,2480,2,2,5,1
2013-08-22,Mitre 10 Cup,North Harbour,14,2300,1,0,3,0.75,Counties Manukau,44,2465,5,5,3,0.89
2013-08-23,French Top 14,Toulon,41,2766,5,5,2,0,Racing 92,14,2626,2,2,0,0
2013-08-23,Currie Cup,Free State Cheetahs,15,2554,0,0,5,0,Natal Sharks,18,2695,0,0,6,0
2013-08-23,Mitre 10 Cup,Taranaki,10,2563,1,1,1,1,Wellington,29,2658,4,3,1,0.57
2013-08-23,Mitre 10 Cup,Waikato,19,2589,1,1,4,1,Otago,26,2453,2,2,4,1
2013-08-23,Rugby World Cup Qualifier,Canada,13,2510,2,0,1,0.33,United States of America,11,2355,1,0,2,0.67
2013-08-24,The Rugby Championship,New Zealand,27,3007,2,1,5,0.67,Australia,16,2768,1,1,3,0.8
2013-08-24,The Rugby Championship,Argentina,17,2674,2,2,1,0.6,South Africa,22,2792,1,1,5,1
2013-08-24,French Top 14,Oyonnax,30,2505,3,3,3,0,Clermont Auvergne,19,2779,1,1,4,0
2013-08-24,French Top 14,Biarritz Olympique,19,2601,1,1,4,0,Montpellier Herault,12,2640,0,0,4,0
2013-08-24,French Top 14,Castres Olympique,34,2694,4,4,2,0,Grenoble,6,2510,0,0,2,0
2013-08-24,French Top 14,Perpignan,27,2599,3,3,2,0,Stade Francais Paris,28,2596,4,4,0,0
2013-08-24,French Top 14,Stade Toulousain,40,2709,4,4,4,0,Bayonne,3,2582,0,0,1,0
2013-08-24,French Top 14,Brive,25,2523,1,1,6,0,Bordeaux Begles,12,2475,0,0,4,0
2013-08-24,Currie Cup,Griquas,19,2498,1,1,4,0,Western Province,20,2644,2,2,2,0
2013-08-24,Currie Cup,Blue Bulls,23,2589,2,2,3,0,Golden Lions,62,2606,8,8,2,0
2013-08-24,Mitre 10 Cup,Tasman,13,2385,2,0,1,0.25,Canterbury,28,2760,3,2,3,0.71
2013-08-24,Mitre 10 Cup,Northland,13,2383,1,1,2,1,Southland,9,2449,0,0,3,0.6
2013-08-25,Mitre 10 Cup,Bay of Plenty,24,2490,2,1,4,0.83,Hawke's Bay,20,2503,2,2,2,0.57
2013-08-25,Mitre 10 Cup,Manawatu,18,2363,2,1,2,0.75,Auckland,21,2632,2,1,3,0.67
2013-08-28,Mitre 10 Cup,Wellington,35,2660,4,3,3,0.86,North Harbour,27,2298,3,3,2,1
2013-08-29,Mitre 10 Cup,Canterbury,47,2768,7,3,2,0.56,Waikato,10,2581,1,1,1,1
2013-08-30,French Top 14,Stade Francais Paris,38,2611,5,5,1,0,Biarritz Olympique,3,2587,0,0,1,0
2013-08-30,Currie Cup,Golden Lions,31,2606,4,4,1,0,Western Province,31,2644,4,4,1,0
2013-08-30,Mitre 10 Cup,Counties Manukau,20,2446,2,2,2,1,Tasman,40,2404,4,4,4,0.8
2013-08-31,French Top 14,Clermont Auvergne,38,2790,5,5,1,0,Stade Toulousain,19,2697,1,1,4,0
2013-08-31,French Top 14,Bordeaux Begles,21,2491,3,3,0,0,Castres Olympique,20,2678,2,2,2,0
2013-08-31,French Top 14,Montpellier Herault,33,2647,3,3,4,0,Brive,24,2517,3,3,1,0
2013-08-31,French Top 14,Racing 92,22,2632,1,1,5,0,Oyonnax,9,2499,0,0,3,0
2013-08-31,French Top 14,Bayonne,31,2592,4,4,1,0,Perpignan,20,2589,2,2,2,0
2013-08-31,French Top 14,Grenoble,28,2526,4,4,0,0,Toulon,26,2750,2,2,4,0
2013-08-31,Currie Cup,Free State Cheetahs,40,2566,4,4,4,0,Griquas,20,2486,2,2,2,0
2013-08-31,Currie Cup,Natal Sharks,34,2705,4,4,2,0,Blue Bulls,18,2578,0,0,6,0
2013-08-31,Mitre 10 Cup,Auckland,32,2638,4,3,2,0.71,Bay of Plenty,17,2485,1,0,4,0.67
2013-08-31,Mitre 10 Cup,North Harbour,33,2299,4,2,3,0.62,Northland,33,2382,4,2,3,0.56
2013-08-31,Mitre 10 Cup,Southland,14,2442,1,0,3,0.43,Taranaki,15,2570,2,1,1,0.4
2013-09-01,Mitre 10 Cup,Wellington,42,2664,5,4,3,0.7,Manawatu,15,2359,2,1,1,0.5
2013-09-01,Mitre 10 Cup,Otago,19,2444,2,0,3,0.5,Hawke's Bay,20,2512,2,2,2,0.8
2013-09-04,French Top 14,Castres Olympique,38,2690,5,5,1,0,Stade Francais Paris,10,2599,1,1,1,0
2013-09-04,French Top 14,Bordeaux Begles,29,2485,2,2,5,0,Montpellier Herault,36,2653,3,3,5,0
2013-09-04,French Top 14,Clermont Auvergne,55,2797,7,7,2,0,Bayonne,0,2585,0,0,0,0
2013-09-04,French Top 14,Oyonnax,24,2511,3,3,1,0,Biarritz Olympique,22,2574,1,1,5,0
2013-09-04,French Top 14,Perpignan,36,2601,3,3,5,0,Grenoble,13,2515,1,1,2,0
2013-09-04,French Top 14,Toulon,62,2756,8,8,2,0,Brive,12,2511,0,0,4,0
2013-09-04,French Top 14,Stade Toulousain,30,2709,3,3,3,0,Racing 92,6,2621,0,0,2,0
2013-09-04,Mitre 10 Cup,Auckland,22,2643,1,1,5,0.86,Counties Manukau,20,2441,2,2,2,0.5
2013-09-05,Mitre 10 Cup,Bay of Plenty,18,2479,2,1,2,0.6,Canterbury,48,2773,6,6,2,1
2013-09-06,Premiership Rugby,Newcastle Falcons,0,2464,0,0,0,0,Bath Rugby,21,2633,1,1,3,0.8
2013-09-06,United Rugby Championship,Scarlets,19,2583,1,1,4,1,Leinster,42,2845,5,4,3,1
2013-09-06,United Rugby Championship,Dragons,15,2454,0,0,4,1,Ulster,8,2713,1,0,1,1
2013-09-06,United Rugby Championship,Glasgow Warriors,22,2655,1,1,5,1,Cardiff Blues,15,2472,0,0,4,1
2013-09-06,Mitre 10 Cup,Southland,20,2455,2,2,2,0.8,Waikato,16,2568,1,1,3,1
2013-09-06,Mitre 10 Cup,Tasman,49,2420,6,5,3,0.8,Otago,16,2428,1,1,3,1
2013-09-07,The Rugby Championship,New Zealand,28,3009,3,2,3,0.62,Argentina,13,2671,1,1,2,0.75
2013-09-07,The Rugby Championship,Australia,12,2754,0,0,4,1,South Africa,38,2806,4,3,4,0.78
2013-09-07,Premiership Rugby,London Irish,20,2517,2,2,2,1,Saracens,42,2778,4,2,6,0.73
2013-09-07,Premiership Rugby,Gloucester Rugby,16,2590,1,1,3,0.67,Sale Sharks,22,2549,2,0,3,0.43
2013-09-07,Premiership Rugby,Northampton Saints,38,2697,5,7,1,1,Exeter Chiefs,11,2635,1,0,2,0.67
2013-09-07,Premiership Rugby,Wasps,15,2513,2,1,1,0.5,Harlequins,16,2754,1,1,3,0.67
2013-09-07,United Rugby Championship,Connacht,25,2474,3,3,2,1,Zebre,16,2309,1,1,3,1
2013-09-07,United Rugby Championship,Benetton Treviso,19,2480,1,1,4,1,Ospreys,24,2654,2,1,2,1
2013-09-07,United Rugby Championship,Munster,34,2659,5,3,1,1,Edinburgh,23,2418,2,2,3,1
2013-09-07,Currie Cup,Griquas,32,2479,4,3,2,0.83,Golden Lions,38,2613,6,4,0,0.57
2013-09-07,Currie Cup,Blue Bulls,26,2593,2,2,4,0,Free State Cheetahs,10,2552,1,1,1,0
2013-09-07,Currie Cup,Western Province,25,2655,1,1,6,0,Natal Sharks,19,2694,1,1,4,0
2013-09-07,Mitre 10 Cup,Taranaki,15,2558,2,1,1,0.67,Auckland,51,2655,6,6,3,0.9
2013-09-07,Mitre 10 Cup,Hawke's Bay,24,2500,2,1,4,0.71,Counties Manukau,27,2453,3,0,4,0.57
2013-09-08,Premiership Rugby,Leicester Tigers,32,2786,4,3,2,0.62,Worcester Warriors,15,2448,2,1,1,0.5
2013-09-08,French Top 14,Montpellier Herault,25,2670,1,1,6,0,Stade Toulousain,0,2692,0,0,0,0
2013-09-08,French Top 14,Brive,17,2523,2,2,1,0,Bayonne,10,2574,1,1,1,0
2013-09-08,French Top 14,Biarritz Olympique,13,2569,1,1,2,0,Toulon,24,2761,3,3,1,0
2013-09-08,French Top 14,Grenoble,21,2523,3,3,0,0,Bordeaux Begles,14,2476,2,2,0,0
2013-09-08,French Top 14,Oyonnax,19,2526,1,1,4,0,Castres Olympique,9,2676,0,0,3,0
2013-09-08,French Top 14,Racing 92,19,2630,1,1,4,0,Perpignan,16,2591,1,1,3,0
2013-09-08,French Top 14,Stade Francais Paris,23,2614,2,2,3,0,Clermont Auvergne,16,2782,1,1,3,0
2013-09-08,Mitre 10 Cup,Manawatu,15,2367,3,0,0,0,North Harbour,12,2291,2,1,0,0.33
2013-09-08,Mitre 10 Cup,Northland,10,2377,1,1,1,1,Wellington,30,2669,5,1,1,0.4
2013-09-11,Mitre 10 Cup,Taranaki,23,2566,2,2,3,0.83,Hawke's Bay,10,2492,1,1,1,1
2013-09-12,Mitre 10 Cup,Wellington,33,2676,3,3,4,0.88,Bay of Plenty,16,2472,1,1,3,0.8
2013-09-13,Premiership Rugby,Harlequins,6,2742,0,0,2,0.29,Northampton Saints,13,2709,1,1,2,0.6
2013-09-13,Premiership Rugby,Sale Sharks,14,2536,1,0,3,0.5,Newcastle Falcons,15,2476,0,0,5,0.83
2013-09-13,French Top 14,Perpignan,28,2603,4,4,0,0,Montpellier Herault,16,2658,1,1,3,0
2013-09-13,United Rugby Championship,Zebre,21,2306,2,1,3,1,Munster,43,2662,4,4,5,1
2013-09-13,United Rugby Championship,Cardiff Blues,21,2482,0,0,6,1,Connacht,10,2464,1,1,1,1
2013-09-13,United Rugby Championship,Ulster,12,2701,0,0,4,1,Glasgow Warriors,13,2667,1,1,2,1
2013-09-13,United Rugby Championship,Edinburgh,16,2429,1,1,3,1,Dragons,13,2444,1,1,2,1
2013-09-13,Currie Cup,Free State Cheetahs,26,2564,2,2,4,0,Golden Lions,23,2601,2,2,3,0
2013-09-13,Mitre 10 Cup,Manawatu,27,2379,3,3,2,0.83,Southland,17,2443,2,2,1,1
2013-09-13,Mitre 10 Cup,North Harbour,23,2304,2,2,3,1,Tasman,12,2407,0,0,4,1
2013-09-14,The Rugby Championship,New Zealand,29,3014,4,3,1,0.67,South Africa,15,2802,2,1,1,0.5
2013-09-14,The Rugby Championship,Australia,14,2761,1,0,3,0.5,Argentina,13,2664,1,1,2,0.75
2013-09-14,Premiership Rugby,Exeter Chiefs,30,2642,3,3,3,1,Wasps,26,2507,2,2,4,0.86
2013-09-14,Premiership Rugby,Worcester Warriors,18,2439,2,1,2,0.6,London Irish,20,2525,2,2,2,0.8
2013-09-14,Premiership Rugby,Bath Rugby,27,2647,2,1,5,0.67,Leicester Tigers,20,2772,3,1,1,0.33
2013-09-14,French Top 14,Castres Olympique,22,2688,1,1,5,0,Toulon,15,2749,0,0,5,0
2013-09-14,French Top 14,Bordeaux Begles,35,2492,5,5,0,0,Oyonnax,10,2509,1,1,1,0
2013-09-14,French Top 14,Clermont Auvergne,27,2786,3,3,2,0,Grenoble,13,2520,1,1,2,0
2013-09-14,French Top 14,Stade Francais Paris,25,2621,1,1,6,0,Brive,18,2515,0,0,6,0
2013-09-14,French Top 14,Stade Toulousain,31,2702,4,4,1,0,Biarritz Olympique,7,2559,1,1,0,0
2013-09-14,French Top 14,Bayonne,16,2565,1,1,3,0,Racing 92,19,2638,1,1,4,0
2013-09-14,United Rugby Championship,Leinster,29,2843,3,1,3,1,Ospreys,29,2657,2,2,5,1
2013-09-14,United Rugby Championship,Scarlets,26,2594,2,2,4,1,Benetton Treviso,10,2469,1,1,1,1
2013-09-14,Currie Cup,Griquas,24,2474,3,3,1,0,Natal Sharks,25,2699,1,1,6,0
2013-09-14,Currie Cup,Blue Bulls,18,2584,0,0,6,0,Western Province,29,2664,2,2,5,0
